m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
2500,5000,156,0,20,0.000000,0.051253,0.000000,0.000000,0.060582,0.000000
2500,5000,156,0,4,0.000000,0.050711,0.000000,0.000000,0.215322,0.000000
2500,5000,156,0,8,0.000000,0.060884,0.000000,0.000000,0.123703,0.000000
2500,5000,156,0,12,0.000000,0.060980,0.000000,0.000000,0.087117,0.000000
2500,5000,156,0,16,0.000000,0.062236,0.000000,0.000000,0.071230,0.000000
2500,5000,156,0,20,0.000000,0.053089,0.000000,0.000000,0.059001,0.000000
2500,5000,156,0,4,0.000000,0.051018,0.000000,0.000000,0.214983,0.000000
2500,5000,156,0,8,0.000000,0.061358,0.000000,0.000000,0.122303,0.000000
2500,5000,156,0,12,0.000000,0.064318,0.000000,0.000000,0.084644,0.000000
2500,5000,156,0,16,0.000000,0.049692,0.000000,0.000000,0.070200,0.000000
2500,5000,156,0,20,0.000000,0.051488,0.000000,0.000000,0.058980,0.000000
2500,10000,32,0,4,0.000000,0.057203,0.000000,0.000000,0.076375,0.158894
2500,10000,32,0,8,0.000000,0.070369,0.000000,0.000000,0.046328,0.174944
2500,10000,32,0,12,0.000000,0.070141,0.000000,0.000000,0.037747,0.162558
2500,10000,32,0,16,0.000000,0.056647,0.000000,0.000000,0.032324,0.163358
2500,10000,32,0,20,0.000000,0.057455,0.000000,0.000000,0.025139,0.163778
2500,10000,32,0,4,0.000000,0.056527,0.000000,0.000000,0.075866,0.000000
2500,10000,32,0,8,0.000000,0.067892,0.000000,0.000000,0.048055,0.000000
2500,10000,32,0,12,0.000000,0.068530,0.000000,0.000000,0.037665,0.000000
2500,10000,32,0,16,0.000000,0.057096,0.000000,0.000000,0.031293,0.000000
2500,10000,32,0,20,0.000000,0.069351,0.000000,0.000000,0.027057,0.000000
2500,10000,32,0,4,0.000000,0.056619,0.000000,0.000000,0.076948,0.000000
2500,10000,32,0,8,0.000000,0.068628,0.000000,0.000000,0.047053,0.000000
2500,10000,32,0,12,0.000000,0.067768,0.000000,0.000000,0.035772,0.000000
2500,10000,32,0,16,0.000000,0.057415,0.000000,0.000000,0.032199,0.000000
2500,10000,32,0,20,0.000000,0.068757,0.000000,0.000000,0.026025,0.000000
2500,10000,32,0,4,0.000000,0.057490,0.000000,0.000000,0.078298,0.000000
2500,10000,32,0,8,0.000000,0.069304,0.000000,0.000000,0.048485,0.000000
2500,10000,32,0,12,0.000000,0.069089,0.000000,0.000000,0.036929,0.000000
2500,10000,32,0,16,0.000000,0.056177,0.000000,0.000000,0.030201,0.000000
2500,10000,32,0,20,0.000000,0.057950,0.000000,0.000000,0.026690,0.000000
2500,10000,64,0,4,0.000000,0.066146,0.000000,0.000000,0.138892,0.338678
2500,10000,64,0,8,0.000000,0.076169,0.000000,0.000000,0.081803,0.333071
2500,10000,64,0,12,0.000000,0.078766,0.000000,0.000000,0.059376,0.338884
2500,10000,64,0,16,0.000000,0.077849,0.000000,0.000000,0.048797,0.334512
2500,10000,64,0,20,0.000000,0.075480,0.000000,0.000000,0.042512,0.336953
2500,10000,64,0,4,0.000000,0.079691,0.000000,0.000000,0.140634,0.000000
2500,10000,64,0,8,0.000000,0.075796,0.000000,0.000000,0.080495,0.000000
2500,10000,64,0,12,0.000000,0.076934,0.000000,0.000000,0.059711,0.000000
2500,10000,64,0,16,0.000000,0.067088,0.000000,0.000000,0.048867,0.000000
2500,10000,64,0,20,0.000000,0.066153,0.000000,0.000000,0.043282,0.000000
2500,10000,64,0,4,0.000000,0.065658,0.000000,0.000000,0.142030,0.000000
2500,10000,64,0,8,0.000000,0.070964,0.000000,0.000000,0.081262,0.000000
2500,10000,64,0,12,0.000000,0.065059,0.000000,0.000000,0.059070,0.000000
2500,10000,64,0,16,0.000000,0.077057,0.000000,0.000000,0.048713,0.000000
2500,10000,64,0,20,0.000000,0.067462,0.000000,0.000000,0.042350,0.000000
2500,10000,64,0,4,0.000000,0.066364,0.000000,0.000000,0.143270,0.000000
2500,10000,64,0,8,0.000000,0.067238,0.000000,0.000000,0.080908,0.000000
2500,10000,64,0,12,0.000000,0.065903,0.000000,0.000000,0.058469,0.000000
2500,10000,64,0,16,0.000000,0.066750,0.000000,0.000000,0.049787,0.000000
2500,10000,64,0,20,0.000000,0.066489,0.000000,0.000000,0.043490,0.000000
2500,10000,128,0,4,0.000000,0.082001,0.000000,0.000000,0.267796,0.673728
2500,10000,128,0,8,0.000000,0.093663,0.000000,0.000000,0.152593,0.674792
2500,10000,128,0,12,0.000000,0.080368,0.000000,0.000000,0.108111,0.679186
2500,10000,128,0,16,0.000000,0.092337,0.000000,0.000000,0.085360,0.670632
2500,10000,128,0,20,0.000000,0.082111,0.000000,0.000000,0.071429,0.675197
2500,10000,128,0,4,0.000000,0.090953,0.000000,0.000000,0.272783,0.000000
2500,10000,128,0,8,0.000000,0.093732,0.000000,0.000000,0.153404,0.000000
2500,10000,128,0,12,0.000000,0.093016,0.000000,0.000000,0.107773,0.000000
2500,10000,128,0,16,0.000000,0.082289,0.000000,0.000000,0.088217,0.000000
2500,10000,128,0,20,0.000000,0.083809,0.000000,0.000000,0.071452,0.000000
2500,10000,128,0,4,0.000000,0.081208,0.000000,0.000000,0.274021,0.000000
2500,10000,128,0,8,0.000000,0.093080,0.000000,0.000000,0.151316,0.000000
2500,10000,128,0,12,0.000000,0.081146,0.000000,0.000000,0.108346,0.000000
2500,10000,128,0,16,0.000000,0.095863,0.000000,0.000000,0.087266,0.000000
2500,10000,128,0,20,0.000000,0.094365,0.000000,0.000000,0.071897,0.000000
2500,10000,128,0,4,0.000000,0.082454,0.000000,0.000000,0.269183,0.000000
2500,10000,128,0,8,0.000000,0.086201,0.000000,0.000000,0.150643,0.000000
2500,10000,128,0,12,0.000000,0.081276,0.000000,0.000000,0.108697,0.000000
2500,10000,128,0,16,0.000000,0.097489,0.000000,0.000000,0.087133,0.000000
2500,10000,128,0,20,0.000000,0.082272,0.000000,0.000000,0.113518,0.000000
2500,10000,156,0,4,0.000000,0.093036,0.000000,0.000000,0.424581,0.824237
2500,10000,156,0,8,0.000000,0.100192,0.000000,0.000000,0.231981,0.823604
2500,10000,156,0,12,0.000000,0.099238,0.000000,0.000000,0.160291,0.819821
2500,10000,156,0,16,0.000000,0.099655,0.000000,0.000000,0.129962,0.821202
2500,10000,156,0,20,0.000000,0.089035,0.000000,0.000000,0.108464,0.814883
2500,10000,156,0,4,0.000000,0.101329,0.000000,0.000000,0.416457,0.000000
2500,10000,156,0,8,0.000000,0.099998,0.000000,0.000000,0.231948,0.000000
2500,10000,156,0,12,0.000000,0.101336,0.000000,0.000000,0.164316,0.000000
2500,10000,156,0,16,0.000000,0.088646,0.000000,0.000000,0.130569,0.000000
2500,10000,156,0,20,0.000000,0.098707,0.000000,0.000000,0.106837,0.000000
2500,10000,156,0,4,0.000000,0.089603,0.000000,0.000000,0.421092,0.000000
2500,10000,156,0,8,0.000000,0.099528,0.000000,0.000000,0.230860,0.000000
2500,10000,156,0,12,0.000000,0.101133,0.000000,0.000000,0.160613,0.000000
2500,10000,156,0,16,0.000000,0.088116,0.000000,0.000000,0.130482,0.000000
2500,10000,156,0,20,0.000000,0.098333,0.000000,0.000000,0.108916,0.000000
2500,10000,156,0,4,0.000000,0.087878,0.000000,0.000000,0.419350,0.000000
2500,10000,156,0,8,0.000000,0.102539,0.000000,0.000000,0.233208,0.000000
2500,10000,156,0,12,0.000000,0.100072,0.000000,0.000000,0.161587,0.000000
2500,10000,156,0,16,0.000000,0.088101,0.000000,0.000000,0.130915,0.000000
2500,10000,156,0,20,0.000000,0.101867,0.000000,0.000000,0.107355,0.000000
5000,2500,32,0,4,0.000000,0.029783,0.000000,0.000000,0.045927,0.055518
5000,2500,32,0,8,0.000000,0.029220,0.000000,0.000000,0.031960,0.056409
5000,2500,32,0,12,0.000000,0.040195,0.000000,0.000000,0.024969,0.056625
5000,2500,32,0,16,0.000000,0.032940,0.000000,0.000000,0.020057,0.058166
5000,2500,32,0,20,0.000000,0.036595,0.000000,0.000000,0.016068,0.055293
5000,2500,32,0,4,0.000000,0.035770,0.000000,0.000000,0.047574,0.000000
5000,2500,32,0,8,0.000000,0.040996,0.000000,0.000000,0.030489,0.000000
5000,2500,32,0,12,0.000000,0.038973,0.000000,0.000000,0.023581,0.000000
5000,2500,32,0,16,0.000000,0.040593,0.000000,0.000000,0.020082,0.000000
5000,2500,32,0,20,0.000000,0.031896,0.000000,0.000000,0.016167,0.000000
5000,2500,32,0,4,0.000000,0.029810,0.000000,0.000000,0.045054,0.000000
5000,2500,32,0,8,0.000000,0.040159,0.000000,0.000000,0.030288,0.000000
5000,2500,32,0,12,0.000000,0.038895,0.000000,0.000000,0.023529,0.000000
5000,2500,32,0,16,0.000000,0.038701,0.000000,0.000000,0.020040,0.000000
5000,2500,32,0,20,0.000000,0.041316,0.000000,0.000000,0.016120,0.000000
5000,2500,32,0,4,0.000000,0.030521,0.000000,0.000000,0.045947,0.000000
5000,2500,32,0,8,0.000000,0.040310,0.000000,0.000000,0.030615,0.000000
5000,2500,32,0,12,0.000000,0.029831,0.000000,0.000000,0.023447,0.000000
5000,2500,32,0,16,0.000000,0.041840,0.000000,0.000000,0.019403,0.000000
5000,2500,32,0,20,0.000000,0.039850,0.000000,0.000000,0.015875,0.000000
5000,2500,64,0,4,0.000000,0.037622,0.000000,0.000000,0.078931,0.109470
5000,2500,64,0,8,0.000000,0.035253,0.000000,0.000000,0.046265,0.106431
5000,2500,64,0,12,0.000000,0.046229,0.000000,0.000000,0.036517,0.107358
5000,2500,64,0,16,0.000000,0.046920,0.000000,0.000000,0.030963,0.110116
5000,2500,64,0,20,0.000000,0.048668,0.000000,0.000000,0.027513,0.108659
5000,2500,64,0,4,0.000000,0.039591,0.000000,0.000000,0.078265,0.000000
5000,2500,64,0,8,0.000000,0.046307,0.000000,0.000000,0.047847,0.000000
5000,2500,64,0,12,0.000000,0.048014,0.000000,0.000000,0.036704,0.000000
5000,2500,64,0,16,0.000000,0.037467,0.000000,0.000000,0.030866,0.000000
5000,2500,64,0,20,0.000000,0.035977,0.000000,0.000000,0.026006,0.000000
5000,2500,64,0,4,0.000000,0.035471,0.000000,0.000000,0.077690,0.000000
5000,2500,64,0,8,0.000000,0.049011,0.000000,0.000000,0.047451,0.000000
5000,2500,64,0,12,0.000000,0.035229,0.000000,0.000000,0.034452,0.000000
5000,2500,64,0,16,0.000000,0.048155,0.000000,0.000000,0.030687,0.000000
5000,2500,64,0,20,0.000000,0.046472,0.000000,0.000000,0.026685,0.000000
5000,2500,64,0,4,0.000000,0.037339,0.000000,0.000000,0.078403,0.000000
5000,2500,64,0,8,0.000000,0.048545,0.000000,0.000000,0.048422,0.000000
5000,2500,64,0,12,0.000000,0.048414,0.000000,0.000000,0.037342,0.000000
5000,2500,64,0,16,0.000000,0.034567,0.000000,0.000000,0.030202,0.000000
5000,2500,64,0,20,0.000000,0.046869,0.000000,0.000000,0.026627,0.000000
5000,2500,128,0,4,0.000000,0.044681,0.000000,0.000000,0.136193,0.253748
5000,2500,128,0,8,0.000000,0.058699,0.000000,0.000000,0.083295,0.258367
5000,2500,128,0,12,0.000000,0.048347,0.000000,0.000000,0.060238,0.261284
5000,2500,128,0,16,0.000000,0.055626,0.000000,0.000000,0.048840,0.251927
5000,2500,128,0,20,0.000000,0.049904,0.000000,0.000000,0.043173,0.281166
5000,2500,128,0,4,0.000000,0.052150,0.000000,0.000000,0.137351,0.000000
5000,2500,128,0,8,0.000000,0.051168,0.000000,0.000000,0.080130,0.000000
5000,2500,128,0,12,0.000000,0.045091,0.000000,0.000000,0.059060,0.000000
5000,2500,128,0,16,0.000000,0.058107,0.000000,0.000000,0.049256,0.000000
5000,2500,128,0,20,0.000000,0.046711,0.000000,0.000000,0.042745,0.000000
5000,2500,128,0,4,0.000000,0.046818,0.000000,0.000000,0.142218,0.000000
5000,2500,128,0,8,0.000000,0.056468,0.000000,0.000000,0.081630,0.000000
5000,2500,128,0,12,0.000000,0.047036,0.000000,0.000000,0.058069,0.000000
5000,2500,128,0,16,0.000000,0.057996,0.000000,0.000000,0.048254,0.000000
5000,2500,128,0,20,0.000000,0.058801,0.000000,0.000000,0.041286,0.000000
5000,2500,128,0,4,0.000000,0.045493,0.000000,0.000000,0.140279,0.000000
5000,2500,128,0,8,0.000000,0.057536,0.000000,0.000000,0.079472,0.000000
5000,2500,128,0,12,0.000000,0.059255,0.000000,0.000000,0.059193,0.000000
5000,2500,128,0,16,0.000000,0.057728,0.000000,0.000000,0.048751,0.000000
5000,2500,128,0,20,0.000000,0.046728,0.000000,0.000000,0.042441,0.000000
5000,2500,156,0,4,0.000000,0.052958,0.000000,0.000000,0.205132,0.331525
5000,2500,156,0,8,0.000000,0.052847,0.000000,0.000000,0.121513,0.340017
5000,2500,156,0,12,0.000000,0.063941,0.000000,0.000000,0.087130,0.328636
5000,2500,156,0,16,0.000000,0.049538,0.000000,0.000000,0.070864,0.325599
5000,2500,156,0,20,0.000000,0.053791,0.000000,0.000000,0.059579,0.335533
5000,2500,156,0,4,0.000000,0.056353,0.000000,0.000000,0.217408,0.000000
5000,2500,156,0,8,0.000000,0.050157,0.000000,0.000000,0.122791,0.000000
5000,2500,156,0,12,0.000000,0.061314,0.000000,0.000000,0.086094,0.000000
5000,2500,156,0,16,0.000000,0.049625,0.000000,0.000000,0.069648,0.000000
5000,2500,156,0,20,0.000000,0.051165,0.000000,0.000000,0.059967,0.000000
5000,2500,156,0,4,0.000000,0.053523,0.000000,0.000000,0.214629,0.000000
5000,2500,156,0,8,0.000000,0.051076,0.000000,0.000000,0.123267,0.000000
5000,2500,156,0,12,0.000000,0.051634,0.000000,0.000000,0.087060,0.000000
5000,2500,156,0,16,0.000000,0.049859,0.000000,0.000000,0.069099,0.000000
5000,2500,156,0,20,0.000000,0.063337,0.000000,0.000000,0.059670,0.000000
5000,2500,156,0,4,0.000000,0.050571,0.000000,0.000000,0.219631,0.000000
5000,2500,156,0,8,0.000000,0.051928,0.000000,0.000000,0.120975,0.000000
5000,2500,156,0,12,0.000000,0.049919,0.000000,0.000000,0.087665,0.000000
5000,2500,156,0,16,0.000000,0.052096,0.000000,0.000000,0.071979,0.000000
5000,2500,156,0,20,0.000000,0.051560,0.000000,0.000000,0.059997,0.000000
5000,5000,32,0,4,0.000000,0.054460,0.000000,0.000000,0.078404,0.145966
5000,5000,32,0,8,0.000000,0.053384,0.000000,0.000000,0.047633,0.143561
5000,5000,32,0,12,0.000000,0.066081,0.000000,0.000000,0.038359,0.142490
5000,5000,32,0,16,0.000000,0.066781,0.000000,0.000000,0.031026,0.143688
5000,5000,32,0,20,0.000000,0.059788,0.000000,0.000000,0.028158,0.146217
5000,5000,32,0,4,0.000000,0.057099,0.000000,0.000000,0.077050,0.000000
5000,5000,32,0,8,0.000000,0.063801,0.000000,0.000000,0.048955,0.000000
5000,5000,32,0,12,0.000000,0.054014,0.000000,0.000000,0.037275,0.000000
5000,5000,32,0,16,0.000000,0.064835,0.000000,0.000000,0.031747,0.000000
5000,5000,32,0,20,0.000000,0.055464,0.000000,0.000000,0.028466,0.000000
5000,5000,32,0,4,0.000000,0.056747,0.000000,0.000000,0.078588,0.000000
5000,5000,32,0,8,0.000000,0.065402,0.000000,0.000000,0.048814,0.000000
5000,5000,32,0,12,0.000000,0.059407,0.000000,0.000000,0.037920,0.000000
5000,5000,32,0,16,0.000000,0.056667,0.000000,0.000000,0.031390,0.000000
5000,5000,32,0,20,0.000000,0.065335,0.000000,0.000000,0.027775,0.000000
5000,5000,32,0,4,0.000000,0.056837,0.000000,0.000000,0.077901,0.000000
5000,5000,32,0,8,0.000000,0.065148,0.000000,0.000000,0.048536,0.000000
5000,5000,32,0,12,0.000000,0.064429,0.000000,0.000000,0.037861,0.000000
5000,5000,32,0,16,0.000000,0.070196,0.000000,0.000000,0.030993,0.000000
5000,5000,32,0,20,0.000000,0.065100,0.000000,0.000000,0.027847,0.000000
5000,5000,64,0,4,0.000000,0.065533,0.000000,0.000000,0.136095,0.323576
5000,5000,64,0,8,0.000000,0.072773,0.000000,0.000000,0.083641,0.319750
5000,5000,64,0,12,0.000000,0.061735,0.000000,0.000000,0.058944,0.327958
5000,5000,64,0,16,0.000000,0.072629,0.000000,0.000000,0.049041,0.332749
5000,5000,64,0,20,0.000000,0.069022,0.000000,0.000000,0.043064,0.321509
5000,5000,64,0,4,0.000000,0.068754,0.000000,0.000000,0.140215,0.000000
5000,5000,64,0,8,0.000000,0.076516,0.000000,0.000000,0.082492,0.000000
5000,5000,64,0,12,0.000000,0.060828,0.000000,0.000000,0.059514,0.000000
5000,5000,64,0,16,0.000000,0.072918,0.000000,0.000000,0.049850,0.000000
5000,5000,64,0,20,0.000000,0.066578,0.000000,0.000000,0.044448,0.000000
5000,5000,64,0,4,0.000000,0.062720,0.000000,0.000000,0.142929,0.000000
5000,5000,64,0,8,0.000000,0.062464,0.000000,0.000000,0.081739,0.000000
5000,5000,64,0,12,0.000000,0.062371,0.000000,0.000000,0.060842,0.000000
5000,5000,64,0,16,0.000000,0.074826,0.000000,0.000000,0.050362,0.000000
5000,5000,64,0,20,0.000000,0.062971,0.000000,0.000000,0.041278,0.000000
5000,5000,64,0,4,0.000000,0.062669,0.000000,0.000000,0.144114,0.000000
5000,5000,64,0,8,0.000000,0.073234,0.000000,0.000000,0.083426,0.000000
5000,5000,64,0,12,0.000000,0.073848,0.000000,0.000000,0.061302,0.000000
5000,5000,64,0,16,0.000000,0.068838,0.000000,0.000000,0.048127,0.000000
5000,5000,64,0,20,0.000000,0.063027,0.000000,0.000000,0.041720,0.000000
5000,5000,128,0,4,0.000000,0.074435,0.000000,0.000000,0.265321,0.695595
5000,5000,128,0,8,0.000000,0.086467,0.000000,0.000000,0.151275,0.690650
5000,5000,128,0,12,0.000000,0.073621,0.000000,0.000000,0.104195,0.681907
5000,5000,128,0,16,0.000000,0.088277,0.000000,0.000000,0.087529,0.675913
5000,5000,128,0,20,0.000000,0.087055,0.000000,0.000000,0.073141,0.681951
5000,5000,128,0,4,0.000000,0.074722,0.000000,0.000000,0.269942,0.000000
5000,5000,128,0,8,0.000000,0.087908,0.000000,0.000000,0.151694,0.000000
5000,5000,128,0,12,0.000000,0.087411,0.000000,0.000000,0.105508,0.000000
5000,5000,128,0,16,0.000000,0.074448,0.000000,0.000000,0.085765,0.000000
5000,5000,128,0,20,0.000000,0.075058,0.000000,0.000000,0.072793,0.000000
5000,5000,128,0,4,0.000000,0.075750,0.000000,0.000000,0.259967,0.000000
5000,5000,128,0,8,0.000000,0.087190,0.000000,0.000000,0.149214,0.000000
5000,5000,128,0,12,0.000000,0.084580,0.000000,0.000000,0.105613,0.000000
5000,5000,128,0,16,0.000000,0.090437,0.000000,0.000000,0.088260,0.000000
5000,5000,128,0,20,0.000000,0.073393,0.000000,0.000000,0.070657,0.000000
5000,5000,128,0,4,0.000000,0.075009,0.000000,0.000000,0.268916,0.000000
5000,5000,128,0,8,0.000000,0.088361,0.000000,0.000000,0.152576,0.000000
5000,5000,128,0,12,0.000000,0.086753,0.000000,0.000000,0.104896,0.000000
5000,5000,128,0,16,0.000000,0.090150,0.000000,0.000000,0.087415,0.000000
5000,5000,128,0,20,0.000000,0.090058,0.000000,0.000000,0.072310,0.000000
5000,5000,156,0,4,0.000000,0.081099,0.000000,0.000000,0.415507,0.826753
5000,5000,156,0,8,0.000000,0.091123,0.000000,0.000000,0.232734,0.826042
5000,5000,156,0,12,0.000000,0.092612,0.000000,0.000000,0.160689,0.817505
5000,5000,156,0,16,0.000000,0.087203,0.000000,0.000000,0.131390,0.912305
5000,5000,156,0,20,0.000000,0.087077,0.000000,0.000000,0.107982,0.827383
5000,5000,156,0,4,0.000000,0.092876,0.000000,0.000000,0.418813,0.000000
5000,5000,156,0,8,0.000000,0.093091,0.000000,0.000000,0.233564,0.000000
5000,5000,156,0,12,0.000000,0.092670,0.000000,0.000000,0.159209,0.000000
5000,5000,156,0,16,0.000000,0.087595,0.000000,0.000000,0.128618,0.000000
5000,5000,156,0,20,0.000000,0.091733,0.000000,0.000000,0.108069,0.000000
5000,5000,156,0,4,0.000000,0.081362,0.000000,0.000000,0.420840,0.000000
5000,5000,156,0,8,0.000000,0.078530,0.000000,0.000000,0.234135,0.000000
5000,5000,156,0,12,0.000000,0.091973,0.000000,0.000000,0.161101,0.000000
5000,5000,156,0,16,0.000000,0.081744,0.000000,0.000000,0.131213,0.000000
5000,5000,156,0,20,0.000000,0.081892,0.000000,0.000000,0.106637,0.000000
5000,5000,156,0,4,0.000000,0.083891,0.000000,0.000000,0.427048,0.000000
5000,5000,156,0,8,0.000000,0.099630,0.000000,0.000000,0.230173,0.000000
5000,5000,156,0,12,0.000000,0.094549,0.000000,0.000000,0.160753,0.000000
5000,5000,156,0,16,0.000000,0.088297,0.000000,0.000000,0.129248,0.000000
5000,5000,156,0,20,0.000000,0.081598,0.000000,0.000000,0.106625,0.000000
5000,10000,32,0,4,0.000000,0.105175,0.000000,0.000000,0.144441,0.331239
5000,10000,32,0,8,0.000000,0.107139,0.000000,0.000000,0.081316,0.328742
5000,10000,32,0,12,0.000000,0.117227,0.000000,0.000000,0.060751,0.329609
5000,10000,32,0,16,0.000000,0.115517,0.000000,0.000000,0.051328,0.328558
5000,10000,32,0,20,0.000000,0.103477,0.000000,0.000000,0.042278,0.330231
5000,10000,32,0,4,0.000000,0.107322,0.000000,0.000000,0.139718,0.000000
5000,10000,32,0,8,0.000000,0.105048,0.000000,0.000000,0.081577,0.000000
5000,10000,32,0,12,0.000000,0.103366,0.000000,0.000000,0.060925,0.000000
5000,10000,32,0,16,0.000000,0.115992,0.000000,0.000000,0.050411,0.000000
5000,10000,32,0,20,0.000000,0.105534,0.000000,0.000000,0.043771,0.000000
5000,10000,32,0,4,0.000000,0.104305,0.000000,0.000000,0.147115,0.000000
5000,10000,32,0,8,0.000000,0.105595,0.000000,0.000000,0.080721,0.000000
5000,10000,32,0,12,0.000000,0.106421,0.000000,0.000000,0.060541,0.000000
5000,10000,32,0,16,0.000000,0.106459,0.000000,0.000000,0.049559,0.000000
5000,10000,32,0,20,0.000000,0.109652,0.000000,0.000000,0.042231,0.000000
5000,10000,32,0,4,0.000000,0.106352,0.000000,0.000000,0.143426,0.000000
5000,10000,32,0,8,0.000000,0.105440,0.000000,0.000000,0.080405,0.000000
5000,10000,32,0,12,0.000000,0.106675,0.000000,0.000000,0.059434,0.000000
5000,10000,32,0,16,0.000000,0.106353,0.000000,0.000000,0.048803,0.000000
5000,10000,32,0,20,0.000000,0.107056,0.000000,0.000000,0.043953,0.000000
5000,10000,64,0,4,0.000000,0.116214,0.000000,0.000000,0.276422,0.677353
5000,10000,64,0,8,0.000000,0.112152,0.000000,0.000000,0.150763,0.670137
5000,10000,64,0,12,0.000000,0.111760,0.000000,0.000000,0.107444,0.668493
5000,10000,64,0,16,0.000000,0.112672,0.000000,0.000000,0.086452,0.664200
5000,10000,64,0,20,0.000000,0.113957,0.000000,0.000000,0.072426,0.667252
5000,10000,64,0,4,0.000000,0.112345,0.000000,0.000000,0.261827,0.000000
5000,10000,64,0,8,0.000000,0.112183,0.000000,0.000000,0.153675,0.000000
5000,10000,64,0,12,0.000000,0.125267,0.000000,0.000000,0.106749,0.000000
5000,10000,64,0,16,0.000000,0.115570,0.000000,0.000000,0.085141,0.000000
5000,10000,64,0,20,0.000000,0.113927,0.000000,0.000000,0.073216,0.000000
5000,10000,64,0,4,0.000000,0.114270,0.000000,0.000000,0.260799,0.000000
5000,10000,64,0,8,0.000000,0.126386,0.000000,0.000000,0.149784,0.000000
5000,10000,64,0,12,0.000000,0.112820,0.000000,0.000000,0.107759,0.000000
5000,10000,64,0,16,0.000000,0.129177,0.000000,0.000000,0.088114,0.000000
5000,10000,64,0,20,0.000000,0.116947,0.000000,0.000000,0.072675,0.000000
5000,10000,64,0,4,0.000000,0.113962,0.000000,0.000000,0.262485,0.000000
5000,10000,64,0,8,0.000000,0.128318,0.000000,0.000000,0.152610,0.000000
5000,10000,64,0,12,0.000000,0.125960,0.000000,0.000000,0.106721,0.000000
5000,10000,64,0,16,0.000000,0.113443,0.000000,0.000000,0.083218,0.000000
5000,10000,64,0,20,0.000000,0.118236,0.000000,0.000000,0.072703,0.000000
5000,10000,128,0,4,0.000000,0.131522,0.000000,0.000000,0.511358,1.318476
5000,10000,128,0,8,0.000000,0.143136,0.000000,0.000000,0.292093,1.359204
5000,10000,128,0,12,0.000000,0.144095,0.000000,0.000000,0.202469,1.364228
5000,10000,128,0,16,0.000000,0.144104,0.000000,0.000000,0.163272,1.356059
5000,10000,128,0,20,0.000000,0.145022,0.000000,0.000000,0.134429,1.363650
5000,10000,128,0,4,0.000000,0.133313,0.000000,0.000000,0.509807,0.000000
5000,10000,128,0,8,0.000000,0.140941,0.000000,0.000000,0.292570,0.000000
5000,10000,128,0,12,0.000000,0.134025,0.000000,0.000000,0.197513,0.000000
5000,10000,128,0,16,0.000000,0.139554,0.000000,0.000000,0.160675,0.000000
5000,10000,128,0,20,0.000000,0.137928,0.000000,0.000000,0.131177,0.000000
5000,10000,128,0,4,0.000000,0.134177,0.000000,0.000000,0.506081,0.000000
5000,10000,128,0,8,0.000000,0.142330,0.000000,0.000000,0.291482,0.000000
5000,10000,128,0,12,0.000000,0.137414,0.000000,0.000000,0.199235,0.000000
5000,10000,128,0,16,0.000000,0.132844,0.000000,0.000000,0.160729,0.000000
5000,10000,128,0,20,0.000000,0.145018,0.000000,0.000000,0.133306,0.000000
5000,10000,128,0,4,0.000000,0.133773,0.000000,0.000000,0.524456,0.000000
5000,10000,128,0,8,0.000000,0.145391,0.000000,0.000000,0.290635,0.000000
5000,10000,128,0,12,0.000000,0.145050,0.000000,0.000000,0.199906,0.000000
5000,10000,128,0,16,0.000000,0.134484,0.000000,0.000000,0.170441,0.000000
5000,10000,128,0,20,0.000000,0.135465,0.000000,0.000000,0.132174,0.000000
5000,10000,156,0,4,0.000000,0.150618,0.000000,0.000000,0.798590,1.619909
5000,10000,156,0,8,0.000000,0.150198,0.000000,0.000000,0.449525,1.605675
5000,10000,156,0,12,0.000000,0.137637,0.000000,0.000000,0.305254,1.608771
5000,10000,156,0,16,0.000000,0.138312,0.000000,0.000000,0.250165,1.602353
5000,10000,156,0,20,0.000000,0.138759,0.000000,0.000000,0.201779,1.630660
5000,10000,156,0,4,0.000000,0.140983,0.000000,0.000000,0.801698,0.000000
5000,10000,156,0,8,0.000000,0.141773,0.000000,0.000000,0.451683,0.000000
5000,10000,156,0,12,0.000000,0.142595,0.000000,0.000000,0.311686,0.000000
5000,10000,156,0,16,0.000000,0.154417,0.000000,0.000000,0.258818,0.000000
5000,10000,156,0,20,0.000000,0.152489,0.000000,0.000000,0.202830,0.000000
5000,10000,156,0,4,0.000000,0.140588,0.000000,0.000000,0.821403,0.000000
5000,10000,156,0,8,0.000000,0.140138,0.000000,0.000000,0.452736,0.000000
5000,10000,156,0,12,0.000000,0.155006,0.000000,0.000000,0.309414,0.000000
5000,10000,156,0,16,0.000000,0.140987,0.000000,0.000000,0.245298,0.000000
5000,10000,156,0,20,0.000000,0.141052,0.000000,0.000000,0.201467,0.000000
5000,10000,156,0,4,0.000000,0.140104,0.000000,0.000000,0.816631,0.000000
5000,10000,156,0,8,0.000000,0.153194,0.000000,0.000000,0.452338,0.000000
5000,10000,156,0,12,0.000000,0.155081,0.000000,0.000000,0.312584,0.000000
5000,10000,156,0,16,0.000000,0.140649,0.000000,0.000000,0.252008,0.000000
5000,10000,156,0,20,0.000000,0.141283,0.000000,0.000000,0.203349,0.000000
10000,2500,32,0,4,0.000000,0.055044,0.000000,0.000000,0.076308,0.104541
