m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
2500,5000,156,8,0,0.000000,0.034722,0.000443,0.123275,0.064631,0.000000
2500,5000,156,12,0,0.000000,0.051675,0.000532,0.158319,0.094016,0.000000
2500,5000,156,16,0,0.000000,0.064351,0.000436,0.250310,0.074585,0.000000
2500,5000,156,20,0,0.000000,0.081116,0.000890,0.321720,0.057781,0.000000
2500,5000,156,4,0,0.000000,0.028360,0.000445,0.072911,0.138584,0.000000
2500,5000,156,8,0,0.000000,0.036236,0.000384,0.122432,0.064600,0.000000
2500,5000,156,12,0,0.000000,0.054297,0.000555,0.181450,0.094108,0.000000
2500,5000,156,16,0,0.000000,0.064382,0.000509,0.244281,0.070798,0.000000
2500,5000,156,20,0,0.000000,0.080650,0.000658,0.307599,0.057870,0.000000
2500,10000,32,4,0,0.000000,0.034242,0.000376,0.118920,0.046838,0.173719
2500,10000,32,8,0,0.000000,0.049161,0.000546,0.246832,0.025062,0.172993
2500,10000,32,12,0,0.000000,0.084258,0.000623,0.409051,0.036294,0.163571
2500,10000,32,16,0,0.000000,0.111209,0.000412,0.510332,0.027427,0.177125
2500,10000,32,20,0,0.000000,0.142978,0.001102,0.691686,0.022470,0.160304
2500,10000,32,4,0,0.000000,0.032417,0.000566,0.118863,0.047249,0.000000
2500,10000,32,8,0,0.000000,0.049590,0.000564,0.247122,0.025304,0.000000
2500,10000,32,12,0,0.000000,0.085315,0.000592,0.332477,0.036267,0.000000
2500,10000,32,16,0,0.000000,0.112271,0.000514,0.511480,0.028859,0.000000
2500,10000,32,20,0,0.000000,0.144716,0.000844,0.642766,0.024653,0.000000
2500,10000,32,4,0,0.000000,0.032788,0.000468,0.120308,0.047427,0.000000
2500,10000,32,8,0,0.000000,0.048999,0.000344,0.247069,0.025224,0.000000
2500,10000,32,12,0,0.000000,0.089551,0.000466,0.351275,0.036376,0.000000
2500,10000,32,16,0,0.000000,0.111163,0.000746,0.509277,0.031387,0.000000
2500,10000,32,20,0,0.000000,0.141296,0.000585,0.657951,0.022435,0.000000
2500,10000,32,4,0,0.000000,0.033152,0.000377,0.099821,0.047909,0.000000
2500,10000,32,8,0,0.000000,0.049304,0.000713,0.246803,0.025645,0.000000
2500,10000,32,12,0,0.000000,0.084351,0.000465,0.333324,0.036428,0.000000
2500,10000,32,16,0,0.000000,0.112836,0.000475,0.526766,0.027639,0.000000
2500,10000,32,20,0,0.000000,0.145512,0.000893,0.623063,0.022432,0.000000
2500,10000,64,4,0,0.000000,0.039872,0.000392,0.144283,0.094826,0.336330
2500,10000,64,8,0,0.000000,0.053476,0.000553,0.245969,0.050615,0.372106
2500,10000,64,12,0,0.000000,0.087853,0.000473,0.331647,0.074779,0.375938
2500,10000,64,16,0,0.000000,0.112745,0.000647,0.493059,0.054344,0.339171
2500,10000,64,20,0,0.000000,0.147470,0.000659,0.617076,0.045768,0.373702
2500,10000,64,4,0,0.000000,0.037245,0.000587,0.147387,0.094546,0.000000
2500,10000,64,8,0,0.000000,0.053202,0.000372,0.242677,0.050283,0.000000
2500,10000,64,12,0,0.000000,0.089791,0.000808,0.369476,0.072076,0.000000
2500,10000,64,16,0,0.000000,0.113658,0.000560,0.488363,0.056035,0.000000
2500,10000,64,20,0,0.000000,0.145756,0.000940,0.622679,0.044231,0.000000
2500,10000,64,4,0,0.000000,0.037898,0.000388,0.143347,0.094291,0.000000
2500,10000,64,8,0,0.000000,0.054378,0.000373,0.243212,0.050804,0.000000
2500,10000,64,12,0,0.000000,0.089406,0.000683,0.337602,0.073102,0.000000
2500,10000,64,16,0,0.000000,0.113311,0.000609,0.509482,0.054327,0.000000
2500,10000,64,20,0,0.000000,0.150871,0.000682,0.580717,0.044341,0.000000
2500,10000,64,4,0,0.000000,0.038792,0.000630,0.099164,0.095456,0.000000
2500,10000,64,8,0,0.000000,0.053540,0.000571,0.249155,0.050384,0.000000
2500,10000,64,12,0,0.000000,0.093129,0.000769,0.412375,0.074526,0.000000
2500,10000,64,16,0,0.000000,0.113630,0.000672,0.508129,0.055167,0.000000
2500,10000,64,20,0,0.000000,0.147325,0.001077,0.611832,0.044197,0.000000
2500,10000,128,4,0,0.000000,0.048197,0.000388,0.147650,0.190771,0.737530
2500,10000,128,8,0,0.000000,0.062160,0.000635,0.241482,0.105815,0.742200
2500,10000,128,12,0,0.000000,0.095406,0.000677,0.343040,0.145761,0.739506
2500,10000,128,16,0,0.000000,0.121253,0.000315,0.513349,0.109679,0.661038
2500,10000,128,20,0,0.000000,0.155671,0.000707,0.609255,0.090192,0.738838
2500,10000,128,4,0,0.000000,0.045470,0.000394,0.143445,0.202135,0.000000
2500,10000,128,8,0,0.000000,0.061314,0.000644,0.241739,0.116436,0.000000
2500,10000,128,12,0,0.000000,0.100684,0.000542,0.345338,0.148141,0.000000
2500,10000,128,16,0,0.000000,0.123243,0.000895,0.516261,0.109767,0.000000
2500,10000,128,20,0,0.000000,0.152759,0.000913,0.607282,0.092054,0.000000
2500,10000,128,4,0,0.000000,0.046524,0.000400,0.146541,0.189004,0.000000
2500,10000,128,8,0,0.000000,0.061523,0.000422,0.245375,0.116644,0.000000
2500,10000,128,12,0,0.000000,0.101621,0.000733,0.355189,0.145654,0.000000
2500,10000,128,16,0,0.000000,0.121621,0.000829,0.514895,0.109825,0.000000
2500,10000,128,20,0,0.000000,0.155834,0.000565,0.677538,0.089966,0.000000
2500,10000,128,4,0,0.000000,0.046202,0.000374,0.144820,0.201697,0.000000
2500,10000,128,8,0,0.000000,0.061390,0.000434,0.238127,0.102223,0.000000
2500,10000,128,12,0,0.000000,0.097069,0.000697,0.344158,0.145182,0.000000
2500,10000,128,16,0,0.000000,0.121397,0.000812,0.490117,0.109802,0.000000
2500,10000,128,20,0,0.000000,0.157949,0.000910,0.631366,0.090111,0.000000
2500,10000,156,4,0,0.000000,0.047729,0.000466,0.144438,0.258599,0.810104
2500,10000,156,8,0,0.000000,0.066993,0.000416,0.239759,0.143894,0.900579
2500,10000,156,12,0,0.000000,0.103494,0.000640,0.386814,0.190357,0.904430
2500,10000,156,16,0,0.000000,0.124366,0.000671,0.500835,0.144086,0.906210
2500,10000,156,20,0,0.000000,0.156001,0.000736,0.683644,0.119560,0.811965
2500,10000,156,4,0,0.000000,0.049198,0.000360,0.144998,0.262080,0.000000
2500,10000,156,8,0,0.000000,0.064743,0.000384,0.246919,0.145656,0.000000
2500,10000,156,12,0,0.000000,0.103862,0.000639,0.352557,0.190685,0.000000
2500,10000,156,16,0,0.000000,0.123281,0.000643,0.502364,0.144022,0.000000
2500,10000,156,20,0,0.000000,0.153887,0.000624,0.628568,0.117502,0.000000
2500,10000,156,4,0,0.000000,0.076589,0.000368,0.143961,0.367468,0.000000
2500,10000,156,8,0,0.000000,0.067230,0.000474,0.235848,0.151256,0.000000
2500,10000,156,12,0,0.000000,0.100978,0.000492,0.375343,0.190478,0.000000
2500,10000,156,16,0,0.000000,0.125251,0.000791,0.508398,0.143905,0.000000
2500,10000,156,20,0,0.000000,0.159946,0.001044,0.642568,0.117510,0.000000
2500,10000,156,4,0,0.000000,0.048484,0.000584,0.144826,0.255372,0.000000
2500,10000,156,8,0,0.000000,0.064908,0.000401,0.246821,0.144529,0.000000
2500,10000,156,12,0,0.000000,0.104016,0.000517,0.358653,0.190308,0.000000
2500,10000,156,16,0,0.000000,0.124761,0.000659,0.516382,0.143733,0.000000
2500,10000,156,20,0,0.000000,0.156756,0.001006,0.648776,0.118965,0.000000
5000,2500,32,4,0,0.000000,0.017094,0.000594,0.050052,0.023739,0.052429
5000,2500,32,8,0,0.000000,0.024620,0.000480,0.100171,0.012447,0.054591
5000,2500,32,12,0,0.000000,0.042443,0.000523,0.207149,0.018162,0.056722
5000,2500,32,16,0,0.000000,0.056338,0.000683,0.247748,0.014158,0.055961
5000,2500,32,20,0,0.000000,0.073491,0.000884,0.308620,0.011251,0.058300
5000,2500,32,4,0,0.000000,0.021177,0.000336,0.050771,0.023822,0.000000
5000,2500,32,8,0,0.000000,0.024141,0.000405,0.100306,0.012536,0.000000
5000,2500,32,12,0,0.000000,0.044705,0.000441,0.159687,0.018091,0.000000
5000,2500,32,16,0,0.000000,0.056516,0.000673,0.245873,0.014075,0.000000
5000,2500,32,20,0,0.000000,0.074462,0.000715,0.319832,0.011224,0.000000
5000,2500,32,4,0,0.000000,0.020235,0.000436,0.050555,0.023398,0.000000
5000,2500,32,8,0,0.000000,0.024388,0.000395,0.099493,0.012692,0.000000
5000,2500,32,12,0,0.000000,0.042480,0.000474,0.177926,0.018135,0.000000
5000,2500,32,16,0,0.000000,0.056930,0.000547,0.249243,0.014360,0.000000
5000,2500,32,20,0,0.000000,0.072921,0.001048,0.322678,0.011264,0.000000
5000,2500,32,4,0,0.000000,0.018436,0.000566,0.050947,0.023947,0.000000
5000,2500,32,8,0,0.000000,0.024542,0.000660,0.099538,0.012468,0.000000
5000,2500,32,12,0,0.000000,0.045030,0.000715,0.162314,0.018072,0.000000
5000,2500,32,16,0,0.000000,0.056265,0.000705,0.237762,0.014094,0.000000
5000,2500,32,20,0,0.000000,0.072586,0.000663,0.312230,0.011287,0.000000
5000,2500,64,4,0,0.000000,0.019821,0.000510,0.049850,0.045969,0.102353
5000,2500,64,8,0,0.000000,0.026439,0.000399,0.100703,0.024475,0.115168
5000,2500,64,12,0,0.000000,0.044340,0.000481,0.171742,0.035839,0.103272
5000,2500,64,16,0,0.000000,0.057426,0.000512,0.249051,0.027072,0.103642
5000,2500,64,20,0,0.000000,0.074257,0.000998,0.304250,0.021893,0.104573
5000,2500,64,4,0,0.000000,0.033505,0.000435,0.068135,0.100910,0.000000
5000,2500,64,8,0,0.000000,0.026590,0.000560,0.098922,0.024633,0.000000
5000,2500,64,12,0,0.000000,0.044902,0.000527,0.160328,0.035743,0.000000
5000,2500,64,16,0,0.000000,0.057630,0.000917,0.250410,0.026957,0.000000
5000,2500,64,20,0,0.000000,0.075061,0.000913,0.306809,0.022002,0.000000
5000,2500,64,4,0,0.000000,0.024249,0.000377,0.050089,0.047006,0.000000
5000,2500,64,8,0,0.000000,0.026505,0.000424,0.098536,0.024875,0.000000
5000,2500,64,12,0,0.000000,0.044633,0.000651,0.160303,0.035708,0.000000
5000,2500,64,16,0,0.000000,0.058397,0.000640,0.248860,0.027007,0.000000
5000,2500,64,20,0,0.000000,0.074356,0.000734,0.316768,0.021911,0.000000
5000,2500,64,4,0,0.000000,0.019586,0.000543,0.050556,0.046559,0.000000
5000,2500,64,8,0,0.000000,0.026536,0.000606,0.099907,0.024643,0.000000
5000,2500,64,12,0,0.000000,0.046572,0.000625,0.171701,0.035673,0.000000
5000,2500,64,16,0,0.000000,0.059333,0.000826,0.246219,0.026933,0.000000
5000,2500,64,20,0,0.000000,0.076946,0.001150,0.313009,0.021912,0.000000
5000,2500,128,4,0,0.000000,0.025776,0.000507,0.058197,0.092064,0.262378
5000,2500,128,8,0,0.000000,0.030163,0.000534,0.102595,0.050160,0.264484
5000,2500,128,12,0,0.000000,0.049764,0.000703,0.170472,0.071961,0.267296
5000,2500,128,16,0,0.000000,0.061201,0.000713,0.248795,0.053749,0.277332
5000,2500,128,20,0,0.000000,0.078852,0.000841,0.320749,0.044019,0.268647
5000,2500,128,4,0,0.000000,0.026467,0.000644,0.050404,0.092304,0.000000
5000,2500,128,8,0,0.000000,0.030829,0.000588,0.098132,0.049506,0.000000
5000,2500,128,12,0,0.000000,0.049057,0.000483,0.175860,0.071335,0.000000
5000,2500,128,16,0,0.000000,0.061775,0.000814,0.244863,0.053784,0.000000
5000,2500,128,20,0,0.000000,0.077612,0.000859,0.325291,0.043407,0.000000
5000,2500,128,4,0,0.000000,0.027007,0.000555,0.062994,0.091916,0.000000
5000,2500,128,8,0,0.000000,0.029954,0.000452,0.110869,0.049852,0.000000
5000,2500,128,12,0,0.000000,0.051434,0.000536,0.167626,0.071418,0.000000
5000,2500,128,16,0,0.000000,0.062810,0.000528,0.244986,0.053833,0.000000
5000,2500,128,20,0,0.000000,0.077394,0.000767,0.328854,0.043363,0.000000
5000,2500,128,4,0,0.000000,0.027040,0.000432,0.060420,0.092543,0.000000
5000,2500,128,8,0,0.000000,0.030848,0.000656,0.113662,0.049559,0.000000
5000,2500,128,12,0,0.000000,0.048525,0.000635,0.169367,0.071352,0.000000
5000,2500,128,16,0,0.000000,0.061096,0.000771,0.244384,0.053700,0.000000
5000,2500,128,20,0,0.000000,0.080514,0.000653,0.305777,0.043910,0.000000
5000,2500,156,4,0,0.000000,0.027045,0.000307,0.051143,0.120687,0.350862
5000,2500,156,8,0,0.000000,0.032365,0.000551,0.100078,0.063303,0.357054
5000,2500,156,12,0,0.000000,0.050095,0.000589,0.163627,0.095561,0.357977
5000,2500,156,16,0,0.000000,0.063503,0.000649,0.247028,0.070155,0.353223
5000,2500,156,20,0,0.000000,0.081204,0.000609,0.305884,0.056548,0.335630
5000,2500,156,4,0,0.000000,0.027217,0.000304,0.074966,0.120495,0.000000
5000,2500,156,8,0,0.000000,0.032371,0.000558,0.120556,0.063374,0.000000
5000,2500,156,12,0,0.000000,0.051162,0.000658,0.171376,0.096955,0.000000
5000,2500,156,16,0,0.000000,0.063950,0.000327,0.249136,0.073165,0.000000
5000,2500,156,20,0,0.000000,0.078636,0.000689,0.303715,0.056951,0.000000
5000,2500,156,4,0,0.000000,0.029795,0.000421,0.074942,0.120601,0.000000
5000,2500,156,8,0,0.000000,0.031610,0.000574,0.118161,0.062986,0.000000
5000,2500,156,12,0,0.000000,0.052645,0.000788,0.166829,0.093048,0.000000
5000,2500,156,16,0,0.000000,0.062761,0.000563,0.247292,0.070230,0.000000
5000,2500,156,20,0,0.000000,0.080728,0.000625,0.316363,0.056570,0.000000
5000,2500,156,4,0,0.000000,0.027209,0.000360,0.076831,0.121026,0.000000
5000,2500,156,8,0,0.000000,0.032214,0.000461,0.119187,0.063976,0.000000
5000,2500,156,12,0,0.000000,0.052950,0.000447,0.181439,0.093128,0.000000
5000,2500,156,16,0,0.000000,0.062853,0.000339,0.247478,0.070046,0.000000
5000,2500,156,20,0,0.000000,0.081134,0.000637,0.305589,0.056598,0.000000
5000,5000,32,4,0,0.000000,0.031811,0.000585,0.111192,0.046603,0.122558
5000,5000,32,8,0,0.000000,0.047588,0.000690,0.246810,0.024802,0.141168
5000,5000,32,12,0,0.000000,0.089034,0.000618,0.347291,0.035888,0.139003
5000,5000,32,16,0,0.000000,0.108162,0.000694,0.506709,0.027149,0.149048
5000,5000,32,20,0,0.000000,0.142649,0.000919,0.628581,0.022064,0.143389
5000,5000,32,4,0,0.000000,0.030599,0.000312,0.136981,0.047763,0.000000
5000,5000,32,8,0,0.000000,0.047866,0.000645,0.245864,0.024878,0.000000
5000,5000,32,12,0,0.000000,0.083498,0.000370,0.328577,0.036027,0.000000
5000,5000,32,16,0,0.000000,0.109363,0.000817,0.513858,0.027196,0.000000
5000,5000,32,20,0,0.000000,0.143775,0.000690,0.626196,0.024274,0.000000
5000,5000,32,4,0,0.000000,0.030893,0.000332,0.133055,0.047155,0.000000
5000,5000,32,8,0,0.000000,0.047770,0.000569,0.251487,0.024743,0.000000
5000,5000,32,12,0,0.000000,0.085403,0.000538,0.366069,0.035993,0.000000
5000,5000,32,16,0,0.000000,0.110099,0.000956,0.502304,0.027165,0.000000
5000,5000,32,20,0,0.000000,0.139598,0.000612,0.624709,0.022134,0.000000
5000,5000,32,4,0,0.000000,0.034940,0.000398,0.122072,0.046713,0.000000
5000,5000,32,8,0,0.000000,0.047339,0.000584,0.249157,0.025114,0.000000
5000,5000,32,12,0,0.000000,0.084519,0.000546,0.355373,0.035940,0.000000
5000,5000,32,16,0,0.000000,0.111851,0.000718,0.515344,0.027202,0.000000
5000,5000,32,20,0,0.000000,0.142508,0.000719,0.671527,0.022149,0.000000
5000,5000,64,4,0,0.000000,0.036008,0.000396,0.132257,0.093189,0.309283
5000,5000,64,8,0,0.000000,0.049776,0.000555,0.195266,0.049097,0.334015
5000,5000,64,12,0,0.000000,0.086193,0.000516,0.332612,0.071353,0.334274
5000,5000,64,16,0,0.000000,0.113757,0.000497,0.517473,0.053825,0.338659
5000,5000,64,20,0,0.000000,0.147543,0.000973,0.624858,0.043541,0.326579
5000,5000,64,4,0,0.000000,0.034255,0.000298,0.142960,0.092932,0.000000
5000,5000,64,8,0,0.000000,0.052255,0.000574,0.243442,0.049060,0.000000
5000,5000,64,12,0,0.000000,0.087407,0.000646,0.335822,0.071466,0.000000
5000,5000,64,16,0,0.000000,0.113494,0.000634,0.511212,0.053707,0.000000
5000,5000,64,20,0,0.000000,0.145607,0.000743,0.614032,0.043491,0.000000
5000,5000,64,4,0,0.000000,0.037484,0.000519,0.142569,0.093673,0.000000
5000,5000,64,8,0,0.000000,0.051266,0.000397,0.245872,0.048776,0.000000
5000,5000,64,12,0,0.000000,0.086861,0.000422,0.331159,0.071346,0.000000
5000,5000,64,16,0,0.000000,0.112332,0.000704,0.511118,0.054628,0.000000
5000,5000,64,20,0,0.000000,0.146152,0.000957,0.610038,0.043456,0.000000
5000,5000,64,4,0,0.000000,0.039282,0.000575,0.148420,0.093490,0.000000
5000,5000,64,8,0,0.000000,0.066244,0.000564,0.239689,0.099172,0.000000
5000,5000,64,12,0,0.000000,0.086655,0.000558,0.349166,0.071449,0.000000
5000,5000,64,16,0,0.000000,0.113491,0.000817,0.502989,0.053736,0.000000
5000,5000,64,20,0,0.000000,0.146289,0.000540,0.685887,0.043582,0.000000
5000,5000,128,4,0,0.000000,0.042565,0.000371,0.142463,0.203605,0.666433
5000,5000,128,8,0,0.000000,0.055353,0.000781,0.245739,0.112067,0.744822
5000,5000,128,12,0,0.000000,0.092007,0.000691,0.356005,0.142613,0.693160
5000,5000,128,16,0,0.000000,0.118190,0.000698,0.513711,0.107355,0.758551
5000,5000,128,20,0,0.000000,0.149543,0.000766,0.625885,0.092179,0.745651
5000,5000,128,4,0,0.000000,0.041490,0.000354,0.141882,0.205484,0.000000
5000,5000,128,8,0,0.000000,0.056958,0.000451,0.244640,0.099057,0.000000
5000,5000,128,12,0,0.000000,0.095684,0.000616,0.381925,0.142481,0.000000
5000,5000,128,16,0,0.000000,0.117521,0.000712,0.494011,0.107284,0.000000
5000,5000,128,20,0,0.000000,0.151111,0.000570,0.631938,0.086680,0.000000
5000,5000,128,4,0,0.000000,0.042240,0.000432,0.143550,0.199018,0.000000
5000,5000,128,8,0,0.000000,0.057066,0.000443,0.246233,0.113287,0.000000
5000,5000,128,12,0,0.000000,0.097721,0.000695,0.354908,0.142673,0.000000
5000,5000,128,16,0,0.000000,0.116036,0.000670,0.491984,0.107239,0.000000
5000,5000,128,20,0,0.000000,0.150875,0.000910,0.627885,0.086759,0.000000
5000,5000,128,4,0,0.000000,0.042851,0.000395,0.144946,0.202595,0.000000
5000,5000,128,8,0,0.000000,0.056231,0.000195,0.240402,0.112783,0.000000
5000,5000,128,12,0,0.000000,0.091468,0.000521,0.356925,0.142487,0.000000
5000,5000,128,16,0,0.000000,0.116480,0.000762,0.479918,0.107276,0.000000
5000,5000,128,20,0,0.000000,0.149252,0.000660,0.668874,0.086813,0.000000
5000,5000,156,4,0,0.000000,0.044254,0.000370,0.144176,0.257092,0.808636
5000,5000,156,8,0,0.000000,0.058393,0.000632,0.244175,0.137019,0.905141
5000,5000,156,12,0,0.000000,0.098137,0.000615,0.406459,0.185919,0.825079
5000,5000,156,16,0,0.000000,0.119784,0.000735,0.504584,0.139631,0.908785
5000,5000,156,20,0,0.000000,0.153464,0.000769,0.596139,0.113617,0.807197
5000,5000,156,4,0,0.000000,0.044376,0.000412,0.144080,0.254591,0.000000
5000,5000,156,8,0,0.000000,0.058329,0.000625,0.239886,0.130855,0.000000
5000,5000,156,12,0,0.000000,0.099809,0.000550,0.360669,0.186357,0.000000
5000,5000,156,16,0,0.000000,0.119669,0.001044,0.502438,0.139834,0.000000
5000,5000,156,20,0,0.000000,0.154004,0.000809,0.642206,0.113234,0.000000
5000,5000,156,4,0,0.000000,0.045274,0.000398,0.144477,0.259389,0.000000
5000,5000,156,8,0,0.000000,0.058391,0.000440,0.247655,0.143907,0.000000
5000,5000,156,12,0,0.000000,0.095972,0.000976,0.359046,0.185772,0.000000
5000,5000,156,16,0,0.000000,0.119732,0.000758,0.496175,0.139674,0.000000
5000,5000,156,20,0,0.000000,0.151490,0.001248,0.634811,0.113747,0.000000
5000,5000,156,4,0,0.000000,0.044947,0.000627,0.143223,0.255871,0.000000
5000,5000,156,8,0,0.000000,0.057853,0.000520,0.247585,0.127941,0.000000
5000,5000,156,12,0,0.000000,0.095289,0.000568,0.339194,0.185902,0.000000
5000,5000,156,16,0,0.000000,0.119463,0.000479,0.518290,0.139705,0.000000
5000,5000,156,20,0,0.000000,0.152682,0.000516,0.675856,0.113908,0.000000
5000,10000,32,4,0,0.000000,0.059575,0.000425,0.286491,0.108150,0.345117
5000,10000,32,8,0,0.000000,0.093537,0.000392,0.517120,0.049033,0.344018
5000,10000,32,12,0,0.000000,0.166530,0.000871,0.754724,0.071584,0.320775
5000,10000,32,16,0,0.000000,0.211517,0.000771,1.016990,0.054048,0.332803
5000,10000,32,20,0,0.000000,0.285657,0.000811,1.388834,0.043726,0.347514
5000,10000,32,4,0,0.000000,0.057922,0.000400,0.202106,0.093589,0.000000
5000,10000,32,8,0,0.000000,0.093142,0.000752,0.519658,0.049469,0.000000
5000,10000,32,12,0,0.000000,0.166410,0.000839,0.742691,0.071593,0.000000
5000,10000,32,16,0,0.000000,0.210819,0.000657,1.069861,0.054002,0.000000
5000,10000,32,20,0,0.000000,0.274122,0.000785,1.381598,0.043738,0.000000
5000,10000,32,4,0,0.000000,0.059134,0.000313,0.287787,0.108777,0.000000
5000,10000,32,8,0,0.000000,0.093922,0.000414,0.515360,0.050090,0.000000
5000,10000,32,12,0,0.000000,0.173215,0.000507,0.725845,0.071770,0.000000
5000,10000,32,16,0,0.000000,0.209479,0.000855,1.059798,0.054040,0.000000
5000,10000,32,20,0,0.000000,0.272354,0.001267,1.266745,0.044355,0.000000
5000,10000,32,4,0,0.000000,0.062867,0.000396,0.283619,0.107059,0.000000
5000,10000,32,8,0,0.000000,0.094108,0.000720,0.504261,0.050451,0.000000
5000,10000,32,12,0,0.000000,0.173874,0.000653,0.757801,0.071694,0.000000
5000,10000,32,16,0,0.000000,0.209965,0.000480,1.022391,0.054034,0.000000
5000,10000,32,20,0,0.000000,0.276229,0.001023,1.344963,0.043728,0.000000
5000,10000,64,4,0,0.000000,0.064327,0.000459,0.307980,0.204905,0.745337
5000,10000,64,8,0,0.000000,0.098527,0.000594,0.516610,0.113854,0.680674
5000,10000,64,12,0,0.000000,0.170707,0.000722,0.803726,0.142236,0.751185
5000,10000,64,16,0,0.000000,0.212936,0.000617,1.029983,0.110375,0.749313
5000,10000,64,20,0,0.000000,0.278124,0.000780,1.260850,0.086650,0.680342
5000,10000,64,4,0,0.000000,0.063216,0.000307,0.310048,0.207851,0.000000
5000,10000,64,8,0,0.000000,0.098572,0.000535,0.521148,0.115983,0.000000
5000,10000,64,12,0,0.000000,0.180726,0.000472,0.653431,0.142467,0.000000
5000,10000,64,16,0,0.000000,0.209211,0.000516,1.081088,0.110149,0.000000
5000,10000,64,20,0,0.000000,0.291621,0.000723,1.301955,0.086668,0.000000
5000,10000,64,4,0,0.000000,0.062671,0.000444,0.307786,0.207008,0.000000
5000,10000,64,8,0,0.000000,0.098509,0.000509,0.524105,0.113828,0.000000
5000,10000,64,12,0,0.000000,0.170148,0.000579,0.755257,0.142433,0.000000
5000,10000,64,16,0,0.000000,0.224231,0.000560,1.080497,0.107138,0.000000
5000,10000,64,20,0,0.000000,0.283390,0.000755,1.285945,0.086716,0.000000
5000,10000,64,4,0,0.000000,0.063576,0.000609,0.284325,0.201624,0.000000
5000,10000,64,8,0,0.000000,0.099435,0.000569,0.524208,0.111694,0.000000
5000,10000,64,12,0,0.000000,0.172423,0.000678,0.765574,0.142481,0.000000
5000,10000,64,16,0,0.000000,0.214089,0.000661,1.051446,0.107111,0.000000
5000,10000,64,20,0,0.000000,0.282348,0.000642,1.358148,0.086698,0.000000
5000,10000,128,4,0,0.000000,0.073556,0.000377,0.286659,0.377561,1.333102
5000,10000,128,8,0,0.000000,0.109531,0.000646,0.511785,0.203066,1.476657
5000,10000,128,12,0,0.000000,0.172647,0.000747,0.907905,0.233646,1.364493
5000,10000,128,16,0,0.000000,0.226285,0.000426,1.024970,0.216668,1.483106
5000,10000,128,20,0,0.000000,0.281633,0.000576,1.315057,0.176274,1.327249
5000,10000,128,4,0,0.000000,0.073590,0.000610,0.287520,0.375504,0.000000
5000,10000,128,8,0,0.000000,0.107077,0.000627,0.520174,0.205076,0.000000
5000,10000,128,12,0,0.000000,0.187171,0.000803,0.809500,0.223545,0.000000
5000,10000,128,16,0,0.000000,0.219396,0.000666,1.005194,0.216267,0.000000
5000,10000,128,20,0,0.000000,0.287565,0.000601,1.289923,0.178049,0.000000
5000,10000,128,4,0,0.000000,0.073054,0.000295,0.285448,0.383804,0.000000
5000,10000,128,8,0,0.000000,0.107285,0.000542,0.512178,0.201572,0.000000
5000,10000,128,12,0,0.000000,0.185876,0.000792,0.760561,0.210418,0.000000
5000,10000,128,16,0,0.000000,0.232105,0.000609,1.078921,0.216604,0.000000
5000,10000,128,20,0,0.000000,0.288465,0.000717,1.238464,0.176637,0.000000
5000,10000,128,4,0,0.000000,0.074614,0.000601,0.283688,0.376831,0.000000
5000,10000,128,8,0,0.000000,0.107541,0.000769,0.507811,0.199996,0.000000
5000,10000,128,12,0,0.000000,0.178090,0.000752,0.782141,0.253467,0.000000
5000,10000,128,16,0,0.000000,0.218158,0.000616,1.046468,0.216320,0.000000
5000,10000,128,20,0,0.000000,0.291963,0.000659,1.327400,0.176538,0.000000
5000,10000,156,4,0,0.000000,0.078655,0.000422,0.283597,0.488241,1.789160
5000,10000,156,8,0,0.000000,0.111800,0.000678,0.496949,0.265805,1.613324
5000,10000,156,12,0,0.000000,0.188668,0.000502,0.823214,0.317173,1.614787
5000,10000,156,16,0,0.000000,0.227246,0.000502,1.054922,0.283728,1.791872
5000,10000,156,20,0,0.000000,0.303021,0.000564,1.220430,0.231210,1.658208
5000,10000,156,4,0,0.000000,0.078084,0.000343,0.285730,0.492215,0.000000
5000,10000,156,8,0,0.000000,0.111746,0.000425,0.508894,0.276393,0.000000
5000,10000,156,12,0,0.000000,0.192395,0.000662,0.744189,0.302682,0.000000
5000,10000,156,16,0,0.000000,0.224589,0.000504,1.027124,0.283245,0.000000
5000,10000,156,20,0,0.000000,0.292299,0.000854,1.238887,0.230703,0.000000
5000,10000,156,4,0,0.000000,0.079562,0.000427,0.287945,0.494496,0.000000
5000,10000,156,8,0,0.000000,0.110625,0.000709,0.509036,0.273715,0.000000
5000,10000,156,12,0,0.000000,0.181043,0.000669,0.755271,0.309186,0.000000
5000,10000,156,16,0,0.000000,0.229717,0.000684,1.069985,0.284035,0.000000
5000,10000,156,20,0,0.000000,0.295116,0.000714,1.333384,0.230690,0.000000
5000,10000,156,4,0,0.000000,0.076806,0.000468,0.286946,0.486929,0.000000
5000,10000,156,8,0,0.000000,0.110630,0.000532,0.516010,0.278638,0.000000
5000,10000,156,12,0,0.000000,0.177616,0.000529,0.783910,0.280908,0.000000
5000,10000,156,16,0,0.000000,0.227339,0.000721,1.045091,0.283669,0.000000
5000,10000,156,20,0,0.000000,0.298238,0.001107,1.388368,0.231385,0.000000
10000,2500,32,4,0,0.000000,0.034488,0.000384,0.135998,0.047508,0.101178
10000,2500,32,8,0,0.000000,0.062644,0.000664,0.241451,0.049744,0.103250
10000,2500,32,12,0,0.000000,0.083948,0.000688,0.393246,0.035777,0.103027
