m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
128,128,128,20,0,0.000000,0.002160,0.001412,0.003139,0.000491,0.000000
256,256,256,4,0,0.000000,0.004403,0.001048,0.001161,0.001548,0.002945
256,256,256,8,0,0.000000,0.004273,0.001787,0.001066,0.000896,0.003133
256,256,256,12,0,0.000000,0.004820,0.002309,0.002820,0.001346,0.003243
256,256,256,16,0,0.000000,0.008537,0.002721,0.001672,0.000867,0.003518
256,256,256,20,0,0.000000,0.009889,0.003574,0.003146,0.001048,0.003460
256,256,256,4,0,0.000000,0.004146,0.001025,0.000994,0.001670,0.000000
256,256,256,8,0,0.000000,0.004329,0.001787,0.001396,0.001253,0.000000
256,256,256,12,0,0.000000,0.006574,0.002591,0.002805,0.001007,0.000000
256,256,256,16,0,0.000000,0.004809,0.002369,0.001671,0.000901,0.000000
256,256,256,20,0,0.000000,0.005058,0.002709,0.003148,0.000847,0.000000
256,256,256,4,0,0.000000,0.004701,0.001031,0.000982,0.001614,0.000000
256,256,256,8,0,0.000000,0.004988,0.002125,0.001365,0.001286,0.000000
256,256,256,12,0,0.000000,0.009023,0.002327,0.002697,0.001137,0.000000
256,256,256,16,0,0.000000,0.008556,0.003344,0.001581,0.000819,0.000000
256,256,256,20,0,0.000000,0.009583,0.003601,0.003399,0.001023,0.000000
256,256,256,4,0,0.000000,0.004886,0.001181,0.000995,0.001581,0.000000
256,256,256,8,0,0.000000,0.005652,0.002404,0.001471,0.001314,0.000000
256,256,256,12,0,0.000000,0.006552,0.002708,0.003032,0.001251,0.000000
256,256,256,16,0,0.000000,0.006913,0.003076,0.001695,0.001022,0.000000
256,256,256,20,0,0.000000,0.005143,0.002724,0.003520,0.001360,0.000000
512,512,512,4,0,0.000000,0.015281,0.003160,0.001654,0.010392,0.024124
512,512,512,8,0,0.000000,0.013964,0.006503,0.002249,0.005188,0.026610
512,512,512,12,0,0.000000,0.015160,0.006336,0.004295,0.007035,0.026266
512,512,512,16,0,0.000000,0.016598,0.010018,0.004494,0.005353,0.026253
512,512,512,20,0,0.000000,0.017148,0.012153,0.006472,0.004415,0.027554
512,512,512,4,0,0.000000,0.013672,0.003988,0.001688,0.009867,0.000000
512,512,512,8,0,0.000000,0.021547,0.005757,0.002632,0.009622,0.000000
512,512,512,12,0,0.000000,0.017413,0.006593,0.004175,0.007093,0.000000
512,512,512,16,0,0.000000,0.016849,0.009884,0.004471,0.005356,0.000000
512,512,512,20,0,0.000000,0.017133,0.011866,0.006467,0.004447,0.000000
512,512,512,4,0,0.000000,0.018491,0.003466,0.002144,0.018386,0.000000
512,512,512,8,0,0.000000,0.014186,0.006954,0.002274,0.005201,0.000000
512,512,512,12,0,0.000000,0.015903,0.006736,0.004524,0.006938,0.000000
512,512,512,16,0,0.000000,0.020918,0.006850,0.004439,0.005309,0.000000
512,512,512,20,0,0.000000,0.017073,0.012588,0.006668,0.004439,0.000000
512,512,512,4,0,0.000000,0.014957,0.003334,0.001690,0.009785,0.000000
512,512,512,8,0,0.000000,0.013267,0.006166,0.002132,0.005187,0.000000
512,512,512,12,0,0.000000,0.018015,0.006459,0.004499,0.007067,0.000000
512,512,512,16,0,0.000000,0.020992,0.006969,0.004491,0.005291,0.000000
512,512,512,20,0,0.000000,0.016819,0.012171,0.006491,0.004431,0.000000
1024,1024,1024,4,0,0.000000,0.046125,0.020039,0.005322,0.081723,0.201516
1024,1024,1024,8,0,0.000000,0.054857,0.041863,0.008782,0.042740,0.233728
1024,1024,1024,12,0,0.000000,0.063068,0.071973,0.014904,0.057436,0.228533
1024,1024,1024,16,0,0.000000,0.062646,0.075916,0.019932,0.043582,0.225023
1024,1024,1024,20,0,0.000000,0.062844,0.092606,0.024940,0.035676,0.201105
1024,1024,1024,4,0,0.000000,0.046224,0.020142,0.005258,0.081823,0.000000
1024,1024,1024,8,0,0.000000,0.045942,0.042796,0.009806,0.042650,0.000000
1024,1024,1024,12,0,0.000000,0.053211,0.045386,0.014675,0.057379,0.000000
1024,1024,1024,16,0,0.000000,0.056945,0.049722,0.020028,0.044498,0.000000
1024,1024,1024,20,0,0.000000,0.064551,0.091157,0.025857,0.035859,0.000000
1024,1024,1024,4,0,0.000000,0.047613,0.021568,0.005027,0.081967,0.000000
1024,1024,1024,8,0,0.000000,0.046510,0.041827,0.008997,0.042710,0.000000
1024,1024,1024,12,0,0.000000,0.050953,0.046546,0.016404,0.058239,0.000000
1024,1024,1024,16,0,0.000000,0.064836,0.073966,0.019791,0.043475,0.000000
1024,1024,1024,20,0,0.000000,0.062769,0.092451,0.025093,0.035967,0.000000
1024,1024,1024,4,0,0.000000,0.047115,0.020683,0.004926,0.082979,0.000000
1024,1024,1024,8,0,0.000000,0.047738,0.042530,0.009056,0.043900,0.000000
1024,1024,1024,12,0,0.000000,0.052410,0.045282,0.016038,0.057911,0.000000
1024,1024,1024,16,0,0.000000,0.056931,0.048333,0.020353,0.043737,0.000000
1024,1024,1024,20,0,0.000000,0.063593,0.097073,0.024805,0.035656,0.000000
2500,2500,2500,4,0,0.000001,0.251100,0.173972,0.035025,1.065334,3.765481
2500,2500,2500,8,0,0.000001,0.256718,0.386171,0.067134,0.580787,3.766592
2500,2500,2500,12,0,0.000001,0.319252,0.419862,0.094687,0.396119,3.845452
2500,2500,2500,16,0,0.000001,0.366600,0.516110,0.123745,0.430853,3.646369
2500,2500,2500,20,0,0.000001,0.360907,0.623906,0.165429,0.517049,3.598530
2500,2500,2500,4,0,0.000000,0.251602,0.163109,0.035176,1.079361,0.000000
2500,2500,2500,8,0,0.000000,0.256502,0.370161,0.055112,0.554468,0.000000
2500,2500,2500,12,0,0.000000,0.276623,0.424965,0.092515,0.397149,0.000000
2500,2500,2500,16,0,0.000000,0.313774,0.447287,0.121800,0.570369,0.000000
2500,2500,2500,20,0,0.000000,0.361366,0.901324,0.156624,0.516539,0.000000
2500,2500,2500,4,0,0.000000,0.267101,0.194141,0.029947,1.063979,0.000000
2500,2500,2500,8,0,0.000000,0.267724,0.419243,0.048380,0.615817,0.000000
2500,2500,2500,12,0,0.000000,0.364697,0.474673,0.088351,0.395622,0.000000
2500,2500,2500,16,0,0.000000,0.299400,0.431233,0.120544,0.545279,0.000000
2500,2500,2500,20,0,0.000000,0.303275,0.550919,0.161928,0.517428,0.000000
2500,2500,2500,4,0,0.000000,0.265773,0.187334,0.029278,1.087488,0.000000
2500,2500,2500,8,0,0.000000,0.268929,0.406001,0.056918,0.614226,0.000000
2500,2500,2500,12,0,0.000000,0.312977,0.417631,0.091416,0.394789,0.000000
2500,2500,2500,16,0,0.000000,0.302013,0.437455,0.117924,0.586293,0.000000
2500,2500,2500,20,0,0.000000,0.374881,0.894869,0.161492,0.516833,0.000000
5000,5000,5000,4,0,0.000001,0.987671,1.002580,0.130826,8.525690,38.823520
5000,5000,5000,8,0,0.000001,1.016060,2.340172,0.177533,4.448832,38.185080
5000,5000,5000,12,0,0.000001,1.062201,2.458644,0.309376,3.052783,40.105561
5000,5000,5000,16,0,0.000001,1.259695,2.551005,0.357795,2.356786,39.523366
5000,5000,5000,20,0,0.000001,1.386868,3.373874,0.522369,1.955201,39.343925
5000,5000,5000,4,0,0.000000,0.986926,1.006921,0.130219,8.527208,0.000000
5000,5000,5000,8,0,0.000000,1.003248,2.303694,0.193604,4.459158,0.000000
5000,5000,5000,12,0,0.000000,1.124970,2.480274,0.308791,3.010469,0.000000
5000,5000,5000,16,0,0.000000,1.313530,2.551678,0.367029,2.448867,0.000000
5000,5000,5000,20,0,0.000000,1.439499,3.439724,0.478342,1.989010,0.000000
5000,5000,5000,4,0,0.000000,0.984078,1.000367,0.131557,8.527829,0.000000
5000,5000,5000,8,0,0.000000,1.031315,2.440831,0.183660,4.446759,0.000000
5000,5000,5000,12,0,0.000000,1.070755,2.453131,0.283887,2.992080,0.000000
5000,5000,5000,16,0,0.000000,1.339281,2.584870,0.390101,2.342990,0.000000
5000,5000,5000,20,0,0.000000,1.162748,3.368960,0.466451,1.966231,0.000000
5000,5000,5000,4,0,0.000000,0.985742,1.024134,0.131412,8.528890,0.000000
5000,5000,5000,8,0,0.000000,1.023138,2.475071,0.187706,4.452993,0.000000
5000,5000,5000,12,0,0.000000,1.061919,2.509898,0.283274,3.030412,0.000000
5000,5000,5000,16,0,0.000000,1.338770,2.606371,0.386823,2.399861,0.000000
5000,5000,5000,20,0,0.000000,1.484795,3.523080,0.523868,1.972048,0.000000
10000,10000,10000,4,0,0.000002,3.920130,3.875694,0.470116,88.071066,316.030451
10000,10000,10000,8,0,0.000002,3.982178,8.619085,0.735701,44.588952,320.278880
10000,10000,10000,12,0,0.000002,4.063185,9.217604,1.355238,29.350075,319.911344
10000,10000,10000,16,0,0.000002,4.139352,9.525535,1.533221,23.188882,320.235586
10000,10000,10000,20,0,0.000002,4.697698,12.774484,2.041295,19.264875,319.673714
10000,10000,10000,4,0,0.000000,3.930646,3.864360,0.513351,83.766115,0.000000
10000,10000,10000,8,0,0.000000,4.031652,8.637662,0.626180,43.310184,0.000000
10000,10000,10000,12,0,0.000000,4.066677,9.239096,1.353997,29.943525,0.000000
10000,10000,10000,16,0,0.000000,4.146952,9.641468,1.293833,22.973162,0.000000
10000,10000,10000,20,0,0.000000,4.618733,12.613263,2.048086,19.135909,0.000000
10000,10000,10000,4,0,0.000000,3.927129,3.749859,0.517063,85.222604,0.000000
10000,10000,10000,8,0,0.000000,3.935151,8.584466,0.778574,44.758100,0.000000
10000,10000,10000,12,0,0.000000,4.199951,9.221740,1.193981,28.823058,0.000000
10000,10000,10000,16,0,0.000000,4.482173,9.558558,1.465773,23.411976,0.000000
10000,10000,10000,20,0,0.000000,4.665776,12.589846,2.087704,19.673864,0.000000
10000,10000,10000,4,0,0.000000,3.924901,3.738188,0.510111,84.533561,0.000000
10000,10000,10000,8,0,0.000000,3.936753,8.457998,0.720171,44.716451,0.000000
10000,10000,10000,12,0,0.000000,4.074484,9.239186,1.355384,30.250712,0.000000
10000,10000,10000,16,0,0.000000,4.197638,9.682594,1.411601,23.280260,0.000000
10000,10000,10000,20,0,0.000000,4.610967,12.591358,2.114013,19.574869,0.000000
2500,2500,32,4,0,0.000000,0.013659,0.001065,0.026920,0.013585,0.027996
2500,2500,32,8,0,0.000000,0.013535,0.001385,0.050292,0.007143,0.031268
2500,2500,32,12,0,0.000000,0.020367,0.001554,0.084017,0.009938,0.031729
2500,2500,32,16,0,0.000000,0.028360,0.002144,0.120222,0.007799,0.035935
2500,2500,32,20,0,0.000000,0.036007,0.002399,0.157778,0.006252,0.035220
2500,2500,32,4,0,0.000000,0.014451,0.001121,0.028817,0.013872,0.000000
2500,2500,32,8,0,0.000000,0.014195,0.001435,0.051033,0.007229,0.000000
2500,2500,32,12,0,0.000000,0.021071,0.001528,0.082871,0.010137,0.000000
2500,2500,32,16,0,0.000000,0.028195,0.002167,0.123584,0.007626,0.000000
2500,2500,32,20,0,0.000000,0.036385,0.002392,0.160700,0.006257,0.000000
2500,2500,32,4,0,0.000000,0.011963,0.000936,0.026116,0.013536,0.000000
2500,2500,32,8,0,0.000000,0.013822,0.001423,0.049832,0.007320,0.000000
2500,2500,32,12,0,0.000000,0.021583,0.002099,0.084683,0.010132,0.000000
2500,2500,32,16,0,0.000000,0.027844,0.001598,0.125498,0.007582,0.000000
2500,2500,32,20,0,0.000000,0.035788,0.002363,0.155079,0.006242,0.000000
2500,2500,32,4,0,0.000000,0.011861,0.000930,0.025524,0.013501,0.000000
2500,2500,32,8,0,0.000000,0.013940,0.001370,0.049951,0.007282,0.000000
2500,2500,32,12,0,0.000000,0.021171,0.002072,0.084578,0.010038,0.000000
2500,2500,32,16,0,0.000000,0.027778,0.002163,0.123649,0.007670,0.000000
2500,2500,32,20,0,0.000000,0.036941,0.002375,0.152276,0.006251,0.000000
2500,2500,64,4,0,0.000000,0.018992,0.001614,0.027901,0.027100,0.054856
2500,2500,64,8,0,0.000000,0.015456,0.002116,0.049970,0.013944,0.056707
2500,2500,64,12,0,0.000000,0.020640,0.002254,0.087858,0.019588,0.058518
2500,2500,64,16,0,0.000000,0.028450,0.003361,0.122987,0.014816,0.058622
2500,2500,64,20,0,0.000000,0.036055,0.003876,0.157300,0.011996,0.059010
2500,2500,64,4,0,0.000000,0.017914,0.001562,0.026799,0.026629,0.000000
2500,2500,64,8,0,0.000000,0.015409,0.002073,0.050464,0.013907,0.000000
2500,2500,64,12,0,0.000000,0.020463,0.002308,0.077905,0.019479,0.000000
2500,2500,64,16,0,0.000000,0.027489,0.003443,0.122012,0.014794,0.000000
2500,2500,64,20,0,0.000000,0.037501,0.003819,0.154868,0.012009,0.000000
2500,2500,64,4,0,0.000000,0.017973,0.001524,0.027080,0.026762,0.000000
2500,2500,64,8,0,0.000000,0.015739,0.002137,0.050962,0.014197,0.000000
2500,2500,64,12,0,0.000000,0.021186,0.002294,0.089932,0.019478,0.000000
2500,2500,64,16,0,0.000000,0.028447,0.002353,0.121354,0.014879,0.000000
2500,2500,64,20,0,0.000000,0.036134,0.003857,0.155861,0.012002,0.000000
2500,2500,64,4,0,0.000000,0.017341,0.001480,0.026209,0.027199,0.000000
2500,2500,64,8,0,0.000000,0.017030,0.002167,0.049975,0.017962,0.000000
2500,2500,64,12,0,0.000000,0.020209,0.002286,0.084064,0.019489,0.000000
2500,2500,64,16,0,0.000000,0.028274,0.003454,0.121649,0.014824,0.000000
2500,2500,64,20,0,0.000000,0.036416,0.003864,0.153164,0.012089,0.000000
2500,2500,128,4,0,0.000000,0.022816,0.002408,0.025618,0.053184,0.138582
2500,2500,128,8,0,0.000000,0.022299,0.003754,0.050581,0.027726,0.140634
2500,2500,128,12,0,0.000000,0.028926,0.004035,0.086532,0.038794,0.140652
2500,2500,128,16,0,0.000000,0.031370,0.006489,0.123937,0.029279,0.129282
2500,2500,128,20,0,0.000000,0.036869,0.007577,0.150803,0.023729,0.137597
2500,2500,128,4,0,0.000000,0.023447,0.002386,0.025559,0.053238,0.000000
2500,2500,128,8,0,0.000000,0.021860,0.003735,0.049712,0.027466,0.000000
2500,2500,128,12,0,0.000000,0.029135,0.006267,0.084689,0.039101,0.000000
2500,2500,128,16,0,0.000000,0.031136,0.006464,0.123936,0.029286,0.000000
2500,2500,128,20,0,0.000000,0.038315,0.007506,0.158867,0.023577,0.000000
2500,2500,128,4,0,0.000000,0.023022,0.002408,0.026014,0.053443,0.000000
2500,2500,128,8,0,0.000000,0.021804,0.003703,0.049984,0.027682,0.000000
2500,2500,128,12,0,0.000000,0.028191,0.004039,0.089330,0.038804,0.000000
2500,2500,128,16,0,0.000000,0.031312,0.004338,0.124016,0.029165,0.000000
2500,2500,128,20,0,0.000000,0.039525,0.007640,0.160618,0.023570,0.000000
2500,2500,128,4,0,0.000000,0.023126,0.002490,0.025560,0.053353,0.000000
2500,2500,128,8,0,0.000000,0.021762,0.003658,0.049909,0.027613,0.000000
2500,2500,128,12,0,0.000000,0.029374,0.006264,0.081600,0.039054,0.000000
2500,2500,128,16,0,0.000000,0.031709,0.006438,0.123452,0.029242,0.000000
2500,2500,128,20,0,0.000000,0.039475,0.007567,0.154647,0.023555,0.000000
2500,2500,156,4,0,0.000000,0.026468,0.003062,0.025348,0.070183,0.175125
2500,2500,156,8,0,0.000000,0.025012,0.004526,0.050199,0.036037,0.179285
2500,2500,156,12,0,0.000000,0.028117,0.004972,0.090609,0.050455,0.185173
2500,2500,156,16,0,0.000000,0.034885,0.005220,0.124553,0.037909,0.184791
2500,2500,156,20,0,0.000000,0.038607,0.009569,0.147965,0.030594,0.182428
2500,2500,156,4,0,0.000000,0.027299,0.002967,0.025482,0.069403,0.000000
2500,2500,156,8,0,0.000000,0.031507,0.004527,0.054227,0.070289,0.000000
2500,2500,156,12,0,0.000000,0.029026,0.005018,0.083061,0.050436,0.000000
2500,2500,156,16,0,0.000000,0.034075,0.005239,0.119832,0.037933,0.000000
2500,2500,156,20,0,0.000000,0.043027,0.009468,0.152265,0.030590,0.000000
2500,2500,156,4,0,0.000000,0.026065,0.003046,0.026022,0.070009,0.000000
2500,2500,156,8,0,0.000000,0.024547,0.004464,0.049713,0.036090,0.000000
2500,2500,156,12,0,0.000000,0.029724,0.005004,0.085770,0.050514,0.000000
2500,2500,156,16,0,0.000000,0.035734,0.008089,0.119783,0.038144,0.000000
2500,2500,156,20,0,0.000000,0.038386,0.009593,0.131922,0.030614,0.000000
2500,2500,156,4,0,0.000000,0.026446,0.002851,0.026059,0.069097,0.000000
2500,2500,156,8,0,0.000000,0.024519,0.004527,0.050754,0.035961,0.000000
2500,2500,156,12,0,0.000000,0.033191,0.007783,0.087233,0.050753,0.000000
2500,2500,156,16,0,0.000000,0.035431,0.005129,0.124231,0.037879,0.000000
2500,2500,156,20,0,0.000000,0.039602,0.009483,0.156699,0.030587,0.000000
5000,5000,32,4,0,0.000000,0.035325,0.001296,0.099503,0.054002,0.137585
5000,5000,32,8,0,0.000000,0.047956,0.001959,0.248131,0.028875,0.138745
5000,5000,32,12,0,0.000000,0.082400,0.003049,0.380361,0.039104,0.139788
5000,5000,32,16,0,0.000000,0.109355,0.003154,0.498893,0.030183,0.147260
5000,5000,32,20,0,0.000000,0.140594,0.003521,0.634643,0.023779,0.141262
5000,5000,32,4,0,0.000000,0.035125,0.001333,0.127504,0.053472,0.000000
5000,5000,32,8,0,0.000000,0.048287,0.001967,0.247175,0.027852,0.000000
5000,5000,32,12,0,0.000000,0.082481,0.003031,0.349396,0.039132,0.000000
5000,5000,32,16,0,0.000000,0.106079,0.003156,0.488920,0.029494,0.000000
5000,5000,32,20,0,0.000000,0.142415,0.003556,0.624171,0.023772,0.000000
5000,5000,32,4,0,0.000000,0.034518,0.001333,0.144114,0.053526,0.000000
5000,5000,32,8,0,0.000000,0.048877,0.001962,0.220900,0.027838,0.000000
5000,5000,32,12,0,0.000000,0.081096,0.002985,0.370686,0.039075,0.000000
5000,5000,32,16,0,0.000000,0.108108,0.002300,0.513722,0.033245,0.000000
5000,5000,32,20,0,0.000000,0.142470,0.003525,0.611876,0.023770,0.000000
5000,5000,32,4,0,0.000000,0.034284,0.001328,0.109384,0.053632,0.000000
5000,5000,32,8,0,0.000000,0.048403,0.001981,0.245881,0.028043,0.000000
5000,5000,32,12,0,0.000000,0.085749,0.002166,0.388372,0.039018,0.000000
5000,5000,32,16,0,0.000000,0.107250,0.003158,0.506147,0.029530,0.000000
5000,5000,32,20,0,0.000000,0.141789,0.003535,0.605657,0.023829,0.000000
5000,5000,64,4,0,0.000000,0.042091,0.002138,0.146470,0.118132,0.338397
5000,5000,64,8,0,0.000000,0.052353,0.003261,0.248290,0.055449,0.341469
5000,5000,64,12,0,0.000000,0.080101,0.003657,0.380563,0.077447,0.340319
5000,5000,64,16,0,0.000000,0.109178,0.003777,0.499100,0.060322,0.337375
5000,5000,64,20,0,0.000000,0.141794,0.006403,0.647955,0.046793,0.323017
5000,5000,64,4,0,0.000000,0.041712,0.002049,0.144906,0.106685,0.000000
5000,5000,64,8,0,0.000000,0.052249,0.003287,0.248018,0.056088,0.000000
5000,5000,64,12,0,0.000000,0.082758,0.005377,0.359298,0.077661,0.000000
5000,5000,64,16,0,0.000000,0.108889,0.003815,0.508851,0.060879,0.000000
5000,5000,64,20,0,0.000000,0.138239,0.006376,0.682257,0.046825,0.000000
5000,5000,64,4,0,0.000000,0.041680,0.002124,0.142958,0.106566,0.000000
5000,5000,64,8,0,0.000000,0.052258,0.003323,0.248452,0.057310,0.000000
5000,5000,64,12,0,0.000000,0.079852,0.003676,0.359994,0.077442,0.000000
5000,5000,64,16,0,0.000000,0.107957,0.003814,0.507217,0.058232,0.000000
5000,5000,64,20,0,0.000000,0.143182,0.006428,0.636536,0.046834,0.000000
5000,5000,64,4,0,0.000000,0.040323,0.002130,0.142761,0.107412,0.000000
5000,5000,64,8,0,0.000000,0.051770,0.003207,0.247595,0.055291,0.000000
5000,5000,64,12,0,0.000000,0.084372,0.003648,0.332179,0.079019,0.000000
5000,5000,64,16,0,0.000000,0.109583,0.003807,0.525806,0.058146,0.000000
5000,5000,64,20,0,0.000000,0.142664,0.006493,0.672407,0.046877,0.000000
5000,5000,128,4,0,0.000000,0.054050,0.003911,0.143652,0.229581,0.669385
5000,5000,128,8,0,0.000000,0.058188,0.006363,0.247851,0.124405,0.670283
5000,5000,128,12,0,0.000000,0.080686,0.007247,0.354591,0.154757,0.670214
5000,5000,128,16,0,0.000000,0.107158,0.011553,0.522746,0.116251,0.663260
5000,5000,128,20,0,0.000000,0.141228,0.013555,0.612350,0.093415,0.682813
5000,5000,128,4,0,0.000000,0.052982,0.003922,0.144262,0.227011,0.000000
5000,5000,128,8,0,0.000000,0.058943,0.006444,0.245063,0.127208,0.000000
5000,5000,128,12,0,0.000000,0.085524,0.011209,0.356021,0.155430,0.000000
5000,5000,128,16,0,0.000000,0.110074,0.007606,0.496040,0.116674,0.000000
5000,5000,128,20,0,0.000000,0.138946,0.013679,0.674560,0.093524,0.000000
5000,5000,128,4,0,0.000000,0.053443,0.003936,0.143927,0.226340,0.000000
5000,5000,128,8,0,0.000000,0.058288,0.006453,0.242361,0.125219,0.000000
5000,5000,128,12,0,0.000000,0.079068,0.007424,0.328528,0.154550,0.000000
5000,5000,128,16,0,0.000000,0.109363,0.011547,0.505053,0.116357,0.000000
5000,5000,128,20,0,0.000000,0.143320,0.013587,0.621178,0.093460,0.000000
5000,5000,128,4,0,0.000000,0.053894,0.003984,0.142778,0.223489,0.000000
5000,5000,128,8,0,0.000000,0.059493,0.006489,0.238707,0.216216,0.000000
5000,5000,128,12,0,0.000000,0.079478,0.007184,0.370139,0.154523,0.000000
5000,5000,128,16,0,0.000000,0.109156,0.007748,0.506532,0.116293,0.000000
5000,5000,128,20,0,0.000000,0.139068,0.013809,0.643730,0.093534,0.000000
5000,5000,156,4,0,0.000000,0.063070,0.005176,0.142761,0.295043,0.810841
5000,5000,156,8,0,0.000000,0.061970,0.008364,0.253786,0.155790,0.904265
5000,5000,156,12,0,0.000000,0.079785,0.009043,0.364287,0.201357,0.805388
5000,5000,156,16,0,0.000000,0.107983,0.014852,0.478301,0.151230,0.825075
5000,5000,156,20,0,0.000000,0.144287,0.017303,0.642254,0.122241,0.807721
5000,5000,156,4,0,0.000000,0.067724,0.007262,0.144446,0.342404,0.000000
5000,5000,156,8,0,0.000000,0.061945,0.008294,0.249140,0.157333,0.000000
5000,5000,156,12,0,0.000000,0.078881,0.009025,0.333530,0.201191,0.000000
5000,5000,156,16,0,0.000000,0.108806,0.014827,0.496761,0.151362,0.000000
5000,5000,156,20,0,0.000000,0.136565,0.017636,0.629759,0.121719,0.000000
5000,5000,156,4,0,0.000000,0.061705,0.005270,0.142126,0.284333,0.000000
5000,5000,156,8,0,0.000000,0.061470,0.008352,0.247776,0.157506,0.000000
5000,5000,156,12,0,0.000000,0.080134,0.009115,0.366151,0.201380,0.000000
5000,5000,156,16,0,0.000000,0.110862,0.014857,0.504382,0.151328,0.000000
